Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
UG334,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.00-2.49,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 5,A,A,B,B,C,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG335,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.00-3.49,Loan,IPTS,A,A,Band 5,A,A,B,B,C,A,A,B,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG338,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG340,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.00-2.49,2.00-2.49,no_data,3.00-3.49,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG342,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG344,Yes,Content Coordinator,CYBER,B.C.S (Hons) Info. Sys.,IT,Yes,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,D,C,Band 3,C,B,D,no_data,no_data,no_data,no_data,no_data,D,C,NEGERI SEMBILAN,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG345,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 5,A,A,C,B,A,A,A,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Indian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG347,Yes,Marketing Executive,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,no_data,3.00-3.49,3.50-4.00,3.50-4.00,Loan,IPTS,C,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG348,Yes,Food and Drink Workers,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,3.00-3.49,3.00-3.49,3.00-3.49,no_data,2.50-2.99,3.00-3.49,no_data,2.50-2.99,2.00-2.49,2.50-2.99,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,B,A,B,B,C,no_data,no_data,no_data,no_data,SABAH,Malaysian,Others Malaysian,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
UG353,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,2.50-2.99,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG354,Yes,Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Mechanical,4,1
UG355,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.00-3.49,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG356,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.00-3.49,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG357,Yes,Professional Trainers,MLAKA,L.L.B. (Hons),LAW,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,4,1
UG358,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.00-3.49,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Indian,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG359,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG360,Yes,Telecommunications Engineering Technology Technology,MLAKA,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.50-4.00,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Others Malaysian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG361,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,no_data,3.00-3.49,3.00-3.49,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG362,Yes,Electronic Structure Designers,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Other,Engineering,Electrical and Electronics,4,1
UG364,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,2.00-2.49,3.00-3.49,3.00-3.49,no_data,2.00-2.49,2.50-2.99,3.50-4.00,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Others Malaysian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG365,Yes,Project Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,3.50-4.00,Loan,IPTS,C,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG370,Yes,Application Consultant,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,2.50-2.99,no_data,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG371,Yes,Operations Executive,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG372,Yes,Legal Assistant,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,B,A,D,D,D,C,no_data,no_data,no_data,no_data,PUTRAJAYA,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG374,Yes,Software Developers,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,B,B,B,B,A,A,no_data,no_data,PAHANG,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG375,Yes,Software Engineers,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,A,A,A,A,A,B,B,A,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG376,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,D,C,C,D,C,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG377,Yes,Anti -Money Laundering Analyst,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.00-3.49,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Others Malaysian,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG378,Yes,Administrative Clerk,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,D,B,no_data,no_data,no_data,no_data,no_data,no_data,C,B,MELAKA,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG380,Yes,Lawyers,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KELANTAN,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
UG382,Yes,Commercial Sales,CYBER,B.C.S (Hons) Data Science,IT,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Sales,3,0
UG384,Yes,Assistant Lawyer,MLAKA,L.L.B. (Hons),LAW,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Others Malaysian,Female,No,Single,Services,Lawyer/Legal Asst,3,0
UG385,Yes,Architect Solution (Information Technology),CYBER,B.C.S (Hons) Info. Sys.,IT,No,3.50-4.00,3.00-3.49,2.50-2.99,2.50-2.99,0-1.99,2.00-2.49,2.00-2.49,3.00-3.49,3.00-3.49,3.50-4.00,0-1.99,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,A,A,B,B,no_data,no_data,no_data,no_data,PUTRAJAYA,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG390,Yes,Information Technology Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG391,Yes,Engineers,MLAKA,B.E. (Hons) (Mechanical),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,A,A,B,B,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Indian,Male,No,Single,Engineering,Mechanical,4,1
UG392,Yes,Executive / Digital Transformation Officer,MLAKA,B.E. (Hons) (Electronics Tele),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 5,A,A,A,A,A,A,no_data,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Malay,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG395,Yes,Supervisor,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Male,No,Married,Admin/Human Resources,Top Management,3,0
UG396,Yes,Accountants,CYBER,B.Fin. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
UG397,Yes,Software Engineers,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PERAK,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG398,Yes,digital artists,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Others Malaysian,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG400,Yes,Telecommunications Engineering Technology Technology,CYBER,B.E. (Hons) (Electronics-Comp),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG402,Yes,Manager,MLAKA,B.I.T. (Hons) (D.C.N.),IT,Yes,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Malay,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG406,Yes,Data Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
UG407,Yes,3D artists,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
UG410,Yes,Administrative Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,C,Band 3,D,D,no_data,no_data,no_data,no_data,B,B,no_data,C,MELAKA,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG411,Yes,e-commerce assistant,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,3.50-4.00,2.50-2.99,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,B,D,Band 3,A,B,D,no_data,no_data,no_data,no_data,C,A,A,MELAKA,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
UG412,Yes,Acquisition Purchase Clerk,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,D,Band 4,A,C,no_data,no_data,no_data,no_data,B,C,B,A,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG414,Yes,Counter Sales Promoter,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,D,Band 3,B,C,no_data,no_data,no_data,no_data,no_data,D,no_data,C,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG415,Yes,Account Clerk,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,2.00-2.49,2.00-2.49,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,2.00-2.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,no_data,Self-sponsored,IPTS,C,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG417,Yes,Fashion and Clothing Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.00-2.49,3.00-3.49,3.00-3.49,2.50-2.99,3.50-4.00,2.50-2.99,2.00-2.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG418,Yes,Electronic Engineering Technology expert,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,0-1.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,D,C,Band 4,A,D,D,no_data,no_data,no_data,no_data,no_data,B,D,MELAKA,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
UG419,Yes,e-commerce sales clerk,MLAKA,B.I.T. (Hons) (A.l.),IT,No,2.00-2.49,2.00-2.49,no_data,2.50-2.99,2.50-2.99,0-1.99,2.50-2.99,2.50-2.99,no_data,2.50-2.99,no_data,no_data,Loan,IPTS,C,C,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
UG421,Yes,Sales (booth/promoter) Grade K2,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,2.00-2.49,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,B,C,C,C,B,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG424,Yes,Retail Organization Sales,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,2.00-2.49,2.50-2.99,2.00-2.49,0-1.99,2.00-2.49,no_data,2.50-2.99,2.50-2.99,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,C,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Sales,3,0
UG427,Yes,web technicians,CYBER,B.C.S (Hons) Data Science,IT,No,3.50-4.00,3.00-3.49,2.00-2.49,2.50-2.99,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.00-3.49,no_data,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG429,Yes,Professional Trainers,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,2.00-2.49,0-1.99,0-1.99,0-1.99,0-1.99,2.00-2.49,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Education/Training,Training & Dev.,4,1
UG431,Yes,Social Media Marketing Executive,CYBER,B.C.S (Hons) Data Science,IT,No,no_data,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,2.00-2.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,A,no_data,no_data,no_data,no_data,no_data,no_data,no_data,A,SELANGOR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
UG432,Yes,Executive Officer,CYBER,B.MM. (Hons) (Virtual Reality),FCM,No,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,3.00-3.49,2.50-2.99,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 3,B,A,D,C,C,C,no_data,no_data,no_data,no_data,SABAH,Malaysian,Others Malaysian,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
UG433,Yes,Computer Application Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 5,A,A,C,A,B,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
UG435,Yes,Electrical Engineering Estimator,CYBER,B.E. (Hons) (Electrical),ENGINEERING,No,3.50-4.00,3.00-3.49,3.50-4.00,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.00-2.49,3.00-3.49,2.50-2.99,Self-sponsored,IPTS,Irrelavant,Irrelavant,Irrelavant,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Non-Malaysian,Others,Male,No,Single,Engineering,Electrical and Electronics,4,1
