Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
U2022_74,Yes,Customer Service Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,B,C,C,D,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Services,Customer Service,3,0
U2022_75,Yes,Digital Marketing Executive,CYBER,B. Mkt. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,B,A,D,C,D,no_data,no_data,no_data,A,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_76,Yes,Software Developer,MLAKA,B.C.S. (Hons) (A.I.),IT,Yes,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,B,A,Band 5,A,A,D,B,B,B,B,no_data,no_data,no_data,NEGERI SEMBILAN,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_77,Yes,General Workers,CYBER,B.I.T. (Hons) (Info. Sys.),IT,Yes,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,Diploma,A,A,Band 5,A,B,D,B,C,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Other,Others,Others,5,1
U2022_78,Yes,Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,B,Band 3,A,A,A,B,A,B,A,A,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_79,Yes,Engineer CAE(Computer-aided Engineering ),MLAKA,B.I.T. (Hons) (A.l.),IT,No,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_80,Yes,Technologists,MLAKA,B.I.T. (Hons) (A.l.),IT,No,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,B,Band 3,A,B,D,C,D,D,A,C,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Hardware,1,0
U2022_81,Yes,Computer Game Programmer,CYBER,B.C.S (Hons) Game Dev.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_82,Yes,Information Technology Technical Architect,MLAKA,B.C.S. (Hons) (A.I.),IT,Yes,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,2.00-2.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,A,B,C,no_data,no_data,no_data,B,D,A,A,MELAKA,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_84,Yes,Hotel Management Executive,CYBER,B. Cine. Arts (Hons),FCA,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Male,No,Married,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_85,Yes,Shop Assistant,CYBER,B.C.S (Hons) Software Eng.,IT,No,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 5,A,A,A,A,A,A,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Others,Others,5,1
U2022_86,Yes,Electronic Engineering Technologist,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 5,A,A,A,A,A,A,A,A,no_data,no_data,SARAWAK,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_87,Yes,Auditing Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Loan,Diploma,A,B,Band 3,A,B,B,B,C,C,no_data,A,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_88,Yes,Bar Food and Beverage Waiter,CYBER,B.C.S (Hons) Software Eng.,IT,No,2.00-2.49,2.00-2.49,2.50-2.99,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 3,A,B,C,A,C,C,C,no_data,no_data,no_data,SABAH,Malaysian,Others Malaysian,Male,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_89,Yes,Accountant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_90,Yes,Assistant Chef,CYBER,B.C.S (Hons) Data Science,IT,No,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,B,D,C,C,no_data,no_data,no_data,C,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_91,Yes,Software Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,0-1.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Loan,IPTS,B,A,Band 4,A,A,A,C,D,C,B,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_92,Yes,Information Technology Executive,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,B,A,no_data,no_data,no_data,no_data,SABAH,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_93,Yes,Insurance Clerk,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 3,C,D,no_data,no_data,no_data,no_data,C,D,no_data,B,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_95,Yes,Electronic Engineering Technician,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.00-3.49,2.00-2.49,2.00-2.49,2.50-2.99,2.00-2.49,0-1.99,2.50-2.99,3.50-4.00,2.50-2.99,3.00-3.49,no_data,3.00-3.49,Loan,IPTS,A,A,Band 4,A,A,B,A,A,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_96,Yes,Database Engineer,CYBER,B.C.S (Hons) Data Science,IT,No,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,A,Band 5,A,C,C,C,C,B,A,A,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_98,Yes,Marketing Executive,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,2.50-2.99,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,C,C,Band 3,B,C,D,no_data,no_data,no_data,B,no_data,D,B,JOHOR,Malaysian,Chinese,Female,No,Other,Sales/Marketing,Marketing/Business Dev,3,0
U2022_101,Yes,Marketing Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,C,A,D,D,D,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_102,Yes,Bartender,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,no_data,3.00-3.49,0-1.99,no_data,2.00-2.49,0-1.99,no_data,2.00-2.49,Loan,IPTS,C,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_103,Yes,Information Technology Application Management Analyst (Siebel) ,CYBER,B.I.T. (Hons) (Info. Sys.),IT,Yes,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,A,D,Band 4,B,C,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,SELANGOR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_105,Yes,Office General Clerk ,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,No,3.00-3.49,2.00-2.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,STPM,C,D,Band 3,B,B,no_data,no_data,no_data,no_data,C,D,C,B,MELAKA,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_106,Yes,Information Technology Executive,CYBER,B.C.S (Hons) Software Eng.,IT,Yes,no_data,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,C,D,Band 3,A,B,D,no_data,no_data,no_data,no_data,no_data,no_data,A,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_107,Yes,Salesperson (Stall/Promoter) Grade K2 ,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,B,D,Band 4,A,B,C,C,C,C,A,B,no_data,no_data,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_108,Yes,Financial Executive,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,B,Band 3,A,B,D,B,D,D,A,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Other,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_109,Yes,Art and Design Technician,CYBER,B. Cine. Arts (Hons),FCA,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,A,B,B,B,A,B,A,no_data,no_data,PERAK,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_110,Yes,Customer Complaint Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,D,Band 3,C,D,no_data,no_data,no_data,no_data,no_data,no_data,D,B,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_114,Yes,Assistant Coordinator,MLAKA,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,B,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Malay,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_115,Yes,Auditor,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,3.00-3.49,2.50-2.99,0-1.99,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,no_data,3.50-4.00,Loan,STPM,B,C,Band 3,A,A,C,C,C,no_data,B,C,A,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_119,Yes,Management Consultant,CYBER,B.Fin. (Hons),MANAGEMENT,Yes,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,Diploma,B,A,Band 4,B,A,C,C,C,C,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Malay,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_120,Yes,Communication Analyst,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,B,B,no_data,B,B,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Communication and Public Relations,4,1
U2022_122,Yes,DevOps Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,A,B,A,A,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_123,Yes,Auditing Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,2.50-2.99,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,B,A,Band 3,A,A,B,no_data,no_data,no_data,A,A,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_125,Yes,Industrial Electronic Engineer,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,B,C,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_126,Yes,Cashier,MLAKA,L.L.B. (Hons),LAW,No,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,2.50-2.99,2.00-2.49,3.00-3.49,Self-sponsored,IPTS,A,A,Band 4,A,A,C,B,C,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_127,Yes,Programmer .Net,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,2.00-2.49,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.00-3.49,no_data,no_data,Loan,IPTS,B,A,Band 4,A,A,A,A,A,A,B,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_128,Yes,Auditor,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,2.50-2.99,3.50-4.00,2.50-2.99,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,no_data,3.50-4.00,3.00-3.49,3.00-3.49,Self-sponsored,IPTS,C,C,Band 3,A,B,B,no_data,no_data,no_data,no_data,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_131,Yes,Engineering Technician,MLAKA,B.E. (Hons) (Robo. & Auto.),ENGINEERING,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,B,D,Band 3,A,B,B,B,C,C,A,C,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Other,Manufacturing,Manufacturing,5,1
U2022_132,Yes,Tuition Teacher,MLAKA,B.I.T. (Hons) (A.l.),IT,No,no_data,2.00-2.49,2.50-2.99,2.00-2.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,D,A,Band 4,B,D,no_data,no_data,no_data,no_data,C,no_data,no_data,A,JOHOR,Malaysian,Chinese,Male,No,Single,Education/Training,Education,4,1
U2022_133,Yes,Accountant,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.50-2.99,2.50-2.99,3.50-4.00,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.00-3.49,3.50-4.00,Loan,IPTS,A,B,Band 4,B,A,D,no_data,no_data,no_data,A,no_data,A,A,PAHANG,Malaysian,Indian,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_135,Yes,Corporate Affairs Trainer,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Loan,IPTS,B,C,Band 4,A,B,A,A,B,B,C,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Education/Training,Training & Dev.,4,1
U2022_136,Yes,Bank Accounting Analyst,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Loan,IPTS,B,A,Band 4,A,A,A,no_data,no_data,no_data,A,B,no_data,A,SELANGOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Banking/Financial,2,0
U2022_140,Yes,Bartender,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,STPM,B,C,Band 4,A,A,B,no_data,no_data,no_data,A,B,A,A,MELAKA,Malaysian,Chinese,Female,No,Single,Hotel/Restaurant,Food/Beverage/Restaurant,5,1
U2022_141,Yes,Software Engineer,CYBER,B.C.S (Hons) Game Dev.,IT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,B,Band 4,B,D,D,no_data,no_data,no_data,no_data,C,no_data,C,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_146,Yes,Administrative Assistant,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 5,C,C,D,D,D,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_147,Yes,Technical Support Technician,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,B,A,Band 4,A,C,B,A,C,C,A,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Hardware,1,0
U2022_148,Yes,Administrative Executive Officer,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,C,B,Band 3,A,A,B,C,D,D,B,A,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_149,Yes,Marketing Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,A,B,Band 4,C,B,no_data,no_data,no_data,no_data,no_data,no_data,D,B,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_150,Yes,Technician,MLAKA,B.I.T. (Hons) (A.l.),IT,No,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,D,D,no_data,B,no_data,C,no_data,MELAKA,Malaysian,Others Malaysian,Male,No,Single,Computer/Information Technology,IT-Hardware,1,0
U2022_151,Yes,Social Media Marketing Executive,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,Yes,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,B,Band 4,D,C,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_152,Yes,Financial Executive,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,A,A,no_data,no_data,no_data,A,A,A,A,SELANGOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_153,Yes,Marketing Officer,CYBER,B. Mkt. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Scholarship,IPTS,B,B,Band 4,B,D,no_data,no_data,no_data,no_data,no_data,no_data,C,B,SELANGOR,Malaysian,Malay,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_156,Yes,Account Assistant,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,2.50-2.99,2.50-2.99,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,D,Band 3,B,B,D,C,C,no_data,A,B,B,no_data,MELAKA,Malaysian,Chinese,Female,No,Other,Accounting/Finance,General/Cost Accounting,2,0
U2022_157,Yes,Graphic Artist,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,2.00-2.49,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.00-2.49,no_data,2.00-2.49,3.00-3.49,no_data,2.50-2.99,no_data,Loan,IPTS,D,C,Band 4,D,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,C,JOHOR,Malaysian,Indian,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_158,Yes,Auditor,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,2.50-2.99,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,C,Band 3,B,C,no_data,no_data,no_data,no_data,C,C,C,C,MELAKA,Malaysian,Chinese,Female,No,Single,Accounting/Finance,Audit & Taxation,2,0
U2022_159,Yes,Software Tester,MLAKA,B.I.T. (Hons) (D.C.N.),IT,Yes,2.50-2.99,2.50-2.99,no_data,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,no_data,no_data,no_data,Scholarship,Diploma,A,C,Band 3,A,A,A,C,D,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
